College Name,Location,Rating,Reviews,NIRF Ranking,College URL,Course Title,Total Fees,Course Mode,Course Duration,Course Description,Eligibility Criteria,Selection Process,Entrance Exam,Total Seats
"AITM Belgaum - Angadi Institute of Technology and Management, Belgavi",N/A,4.0/5,6 Reviews,N/A,https://www.careers360.com/colleges/angadi-institute-of-technology-and-management-belgavi/mca-course,MCA at AITM Belgaum Offline Course,N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time postgraduate course offered by Visvesvaraya Technological University, Belagavi, and approved by the All India Council for Technical Education (AICTE).","Should have obtained 50% of aggregate minimum marks taken together in all the subjects for all the years of the Degree examination. 45% of aggregate marks in all the subjects for all the years in the Degree examination in case of candidates belonging to SC, ST and Category-I. Further, only the candidates of Karnataka origin will be eligible to claim reservation).",Admissions are done as per Government of Karnataka PG Common Entrance Test of Karnataka conducted by Karnataka Examination Authority (KEA) for admission to MCA.,Karnataka PGCET,30
"Angappa College of Arts and Science, Coimbatore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/angappa-college-of-arts-and-science-coimbatore/msc-computer-science-course,"M.Sc Computer Science at Angappa College of Arts and Science, Coimbatore Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Computer Science is a full-time two-year postgraduate course offered by Bharathiar University, Coimbatore.",A candidate who has passed Bachelor degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
"Angel College of Engineering and Technology, Tirupur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/angel-college-of-engineering-and-technology-tirupur/me-computer-science-and-engineering-course,"ME Computer Science and Engineering at Angel College of Engineering and Technology, Tirupur Offline Course",N/A,Full time,24 Months,"Master of Engineering (ME) in Computer Science and Engineering is a two-year full-time postgraduate program recognized by the All India Council for Technical Education (AICTE) and offered by Anna University, Chennai.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to the reserved category) in the qualifying Examination.,N/A,TANCET,24
"ANITS Visakhapatnam - Anil Neerukonda Institute of Technology and Sciences, Visakhapatnam",N/A,4.3/5,293 Reviews,N/A,https://www.careers360.com/colleges/anil-neerukonda-institute-of-technology-and-sciences-visakhapatnam/mtech-computer-science-and-engineering-artificial-intelligence-a,M.Tech Computer Science and Engineering Artificial Intelligence and Machine Learning at ANITS Visakhapatnam Offline Course,General₹ 86.00 K,Full time,24 Months,"Master of Technology (M.Tech) in Computer Science and Engineering in Artificial Intelligence and Machine Learning is a two-year full-time postgraduate Course offered by Anil Neerukonda Institute of Technology and Sciences, Visakhapatnam recognized by All India Council for Technical Education (AICTE) and affiliated to Andhra University, Visakhapatnam.",A bachelor's degree in Engg/Technology from a recognized University in the concerned discipline. AMIE/AMIETE or similar qualifications recognized by UPSC as equivalent to B.E./B.Tech. Valid GATE Score obtained in the GATE Examination.,Admission is based on GATE Entrance Examination.,GATE,18
"ASMSOC Mumbai - Anil Surendra Modi School of Commerce, Mumbai",N/A,4.0/5,9 Reviews,N/A,https://www.careers360.com/colleges/anil-surendra-modi-school-of-commerce-mumbai/msc-finance-course,M.Sc Finance at ASMSOC Mumbai Offline Course,General₹ 7.00 L,Full time,24 Months,"Master of Science (M.Sc) in Finance is a full-time two-year postgraduate course offered by the Narsee Monjee Institute of Management Studies, Mumbai.","The candidate must be a graduate in any stream from a recognized University and must have cleared the graduation on their first attempt. They must have obtained a minimum of 60% aggregate marks in their graduation.Candidate must have done a course in Mathematics or Statistics in their 10+2 or equivalent examination AND at the Graduation level.Candidates appearing for the final examination of their Bachelor’s degree are eligible to apply. If selected, provisional admission will be given subject to clearing the final examination. Fees will be accepted from such candidates but their admission will be confirmed on the submission of the final mark sheet within the given due date.",The final merit list will be prepared on the basis of the marks obtained in the Written Test & Personal Interview.,N/A,30
"Anjali College of Pharmacy and Science, Agra",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/anjali-college-of-pharmacy-and-science-agra/mpharma-pharmaceutics-course,"M.Pharma Pharmaceutics at Anjali College of Pharmacy and Science, Agra Offline Course",N/A,Full time,24 Months,"Master of Pharmacy (M.Pharma) in Pharmaceutics is a two-year full-time program that is the postgraduate level in pharmacy education course offered by Dr APJ Abdul Kalam Technical University, Lucknow and approved by Pharmacy Council of India (PCI).",The candidate should have passed B.Pharma from any PCI approved college/institute with minimum 55% marks for unreserved category and 50% in case of candidate belongs to reserved category.,Admissions are Based on UPSEE + Direct Admission.,N/A,6
"Anjaneya University, Raipur",N/A,N/A,N/A,N/A,https://www.careers360.com/university/anjaneya-university-raipur/mscyoga-course,"M.Sc.Yoga at Anjaneya University, Raipur Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Yoga is a full-time two-year postgraduate course offered by the Anjaneya University, Raipur",A candidate Student must have completed a bachelor's degree with a minimum cumulative grade point of 45% to 50%.,N/A,N/A,N/A
"ACET Nagpur - Anjuman College of Engineering and Technology, Nagpur",N/A,3.0/5,5 Reviews,N/A,https://www.careers360.com/colleges/anjuman-college-of-engineering-and-technology-nagpur/phd-mechanical-engineering-course,Ph.D Mechanical Engineering at ACET Nagpur Offline Course,N/A,Full time,72 Months,"Doctor of Philosophy (Ph.D) program in Mechanical Engineering shall be for a minimum duration of three years, including course work and a maximum of six years. Extension beyond the above limits will be governed by the relevant clauses stipulated in the Statute/Ordinance of the individual Institution concerned and offered by Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur.","""Master’s Degree holders satisfying the criteria stipulated under Clause 2 above.Candidates who have cleared the M.Phil. course work with at least 55% marks in aggregate or its equivalent grade 'B' in the UGC 7-point scale (or an equivalent grade in a point scale wherever the grading system is followed) and completing the M.Phil. Degree shall be eligible to proceed to do research work leading to the Ph. D. Degree in the same Institution in an integrated program. A relaxation of 5% of marks, from 55% to 50%, or an equivalent relaxation of grade, may be allowed for those belonging to SC/ST/OBC(non-creamy layer)/differently-abled and other categories of candidates as per the decision of the Commission from time to time.A person whose M.Phil. dissertation has been evaluated and the viva voce is pending may be admitted to the Ph.D. program of the same Institution. Candidates possessing a Degree considered equivalent to M.Phil. Degree of an Indian Institution, from a Foreign Educational Institution accredited by an Assessment and Accreditation Agency which is approved, recognized, or authorized by an authority, established or incorporated under a law in its home country or any other statutory authority in that country to assess, accredit or assuring quality and standards of educational institutions, shall be eligible for admission to the Ph.D. program.""",N/A,N/A,20
"Anjuman-I-Islams Institute of Hotel Management and Catering Technology, Mumbai",N/A,4.8/5,1 Reviews,N/A,https://www.careers360.com/colleges/anjuman-i-islams-institute-of-hotel-management-and-catering-technology-mumbai/msc-hotel-and-hospitality-administration-part-time-co,"M.Sc Hotel and Hospitality Administration Part Time at Anjuman-I-Islams Institute of Hotel Management and Catering Technology, Mumbai Offline Course",N/A,Part time,36 Months,"Master of Science (M.Sc) in Hotel and Hospitality Administration is a Part-time three-year postgraduate course offered by the University of Mumbai, Mumbai.",A candidate who has passed Bachelor degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university,N/A,N/A,N/A
"AIKTC Navi Mumbai - Anjuman-I-Islam's Kalsekar Technical Campus, Navi Mumbai",N/A,3.3/5,6 Reviews,N/A,https://www.careers360.com/colleges/anjuman-i-islams-kalsekar-technical-campus-navi-mumbai/me-structural-engineering-course,ME Structural Engineering at AIKTC Navi Mumbai Offline Course,N/A,Full time,24 Months,"Master of Engineering (ME) in Structural Engineering is a two-year full-time postgraduate program recognized by the All India Council for Technical Education (AICTE) and offered by the University of Mumbai, Mumbai.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to the reserved category) in the qualifying Examination.,N/A,GATE,24
"AITM Bhatkal - Anjuman Institute of Technology and Management, Bhatkal",N/A,4.5/5,2 Reviews,N/A,https://www.careers360.com/colleges/anjuman-institute-of-technology-and-management-bhatkal/mca-course,MCA at AITM Bhatkal Offline Course,N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time course postgraduate offered by Visvesvaraya Technological University, Belagavi, and approved by All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,60
"Anjuman Islam Janjira Degree College of Science, Murud Janjira",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/anjuman-islam-janjira-degree-college-of-science-murud-janjira/msc-chemistry-course,"M.Sc Chemistry at Anjuman Islam Janjira Degree College of Science, Murud Janjira Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Chemistry By Papers is a full-time two-year postgraduate degree course offered by the University of Mumbai, Mumbai.",A candidate who has passed a Bachelor's degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,20
"Anna Adarsh College for Women, Chennai",N/A,4.2/5,6 Reviews,N/A,https://www.careers360.com/colleges/anna-adarsh-college-for-women-chennai/msc-chemistry-course,"M.Sc Chemistry at Anna Adarsh College for Women, Chennai Offline Course",General₹ 1.38 L,Full time,24 Months,"Master of Science (M.Sc) in Chemistry is a two-year full-time postgraduate Course offered by Anna Adarsh College for Women, Chennai and affiliated to University of Madras, Chennai.",Preference should be given to concerned subject studiedA candidate must have passed the three year degree course (10+2+3 pattern) recognized by the UniversityShould have studied Chemistry and Mathematics (or) Chemistry and Biological Sciences.,N/A,N/A,N/A
"ACAS Kumbakonam - Annai College of Arts and Science, Kumbakonam",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annai-college-of-arts-and-science-kumbakonam/mca-course,MCA at ACAS Kumbakonam Offline Course,N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time course postgraduate offered by Bharathidasan University, Tiruchirappalli, and approved by the All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,180
"Annai College of Engineering and Technology, Kumbakonam",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annai-college-of-engineering-and-technology-kumbakonam/mtech-computer-science-and-engineering-course,"M.Tech Computer Science and Engineering at Annai College of Engineering and Technology, Kumbakonam Offline Course",N/A,Full time,24 Months,"Master of Technology (M.Tech) in Computer Science and Engineering is a two-year full-time postgraduate program recognized by the All India Council for Technical Education (AICTE) and offered by the Anna University, Chennai.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to the reserved category) in the qualifying Examination.,N/A,TANCET,18
"Annai Fathima College of Arts and Science, Madurai",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annai-fathima-college-of-arts-and-science-madurai/msc-hotel-management-and-catering-science-course,"M.Sc Hotel Management and Catering Science at Annai Fathima College of Arts and Science, Madurai Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Hotel Management and Catering Science is a full-time two-year postgraduate course offered by the Madurai Kamaraj University, Madurai.",A candidate who has passed a Bachelor's degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,44
"Annai JKK Sampoorani Ammal College of Nursing, Namakkal",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annai-jkk-sampoorani-ammal-college-of-nursing-namakkal/msc-child-health-nursing-course,"M.Sc Child Health Nursing at Annai JKK Sampoorani Ammal College of Nursing, Namakkal Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Child Health Nursing is a two-year full-time program that is the postgraduate level in the nursing course offered by Tamil Nadu Dr. MGR Medical University, Chennai, and approved by Indian Nursing Council (INC).",Both Men & Women: Pass Post Basic Nursing with or without experiencePass in B.Sc. (N) (4 yrs) with 1 yr Hospital or Community Service after provisional registration in Parent Nursing Council,N/A,N/A,4
"Annai Khadeeja Arts and Science College for Women, Pudukkottai",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annai-khadeeja-arts-and-science-college-for-women-pudukkottai/msc-mathematics-course,"M.Sc Mathematics at Annai Khadeeja Arts and Science College for Women, Pudukkottai Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Mathematics is a full-time two-year postgraduate course offered by the Bharathidasan University, Tiruchirappalli.",A candidate who has passed Bachelor degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
"Annai Mathammal Sheela Engineering College, Namakkal",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annai-mathammal-sheela-engineering-college-namakkal/me-computer-science-and-engineering-course,"ME Computer Science and Engineering at Annai Mathammal Sheela Engineering College, Namakkal Offline Course",General₹ 80.00 K,Full time,24 Months,"Master of Engineering (ME) in Computer Science and Engineering is a two-year full-time postgraduate program recognized by the All India Council for Technical Education (AICTE) and offered by Anna University, Chennai.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,TANCET,18
"Annai Meenakshi College of Nursing, Coimbatore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annai-meenakshi-college-of-nursing-coimbatore/msc-community-health-nursing-course,"M.Sc Community Health Nursing at Annai Meenakshi College of Nursing, Coimbatore Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Community Health Nursing is a two-year full-time program that is the postgraduate level in the nursing course offered by Tamil Nadu Dr. MGR Medical University, Chennai, and approved by Indian Nursing Council (INC).","The candidates should havePassed the qualification of B.Sc. Nursing Degree of this University or any other University accepted as equivalent thereto.Should have registered with the State Registration Council of Nursing and Midwifery.B.Sc. Nursing Graduates should have one year of experience in a teaching hospital or in a College or School of Nursing in a Community Health Programme after registration in the State Nursing Council.Minimum one year of work experience prior to or after Post Basic B.Sc Nursing.In the case of male candidates, they should have passed any other course recommended by the Indian Nursing Council in place of Midwifery. Those who have studied Midwifery are eligible for admission to branches III and IV.Every candidate before admission to this course shall submit to the Principal of the institution a certificate of Medical Fitness from an authorized Medical Officer that the candidate is physically fit to undergo the Academic Programme.",,N/A,5
"Annai Vailankanni Arts and Science College, Thanjavur",N/A,4.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/annai-vailankanni-arts-and-science-college-thanjavur/msc-computer-science-course,"M.Sc Computer Science at Annai Vailankanni Arts and Science College, Thanjavur Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Computer Science is a full-time two-year postgraduate course offered by the Bharathidasan University, Tiruchirappalli.",A candidate who has passed Bachelor degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
"Annai Vailankanni College of Engineering, Kanyakumari",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annai-vailankanni-college-of-engineering-kanyakumari/me-communication-systems-course,"ME Communication Systems at Annai Vailankanni College of Engineering, Kanyakumari Offline Course",General₹ 1.20 L,Full time,24 Months,"Master of Engineering (ME) in Communication Systems is a two-year full-time postgraduate program recognized by the All India Council for Technical Education (AICTE) and offered by Anna University, Chennai.",Passed Bachelor's Degree of minimum 3 Year duration. Obtained at least 50% marks (45% marks in case of candidates belonging to the reserved category) in the qualifying Examination.,"The Admission Procedure is based on the Government quota admission is made by single window counseling conducted by Anna University, Chennai on behalf of the state Government through TANCA (Tamil Nadu Common Admission). The Management quota admission is done by the entrance exam conducted by the Association of Engineering Colleges.",TANCET,24
"Annai Veilankanni's College for Women, Chennai",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annai-veilankannis-college-for-women-chennai/msc-biochemistry-course,"M.Sc Biochemistry at Annai Veilankanni's College for Women, Chennai Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Biochemistry is a full-time two-year postgraduate course offered by the University of Madras, Chennai.",The candidate who has passed any Science degree from any recognized university.,N/A,N/A,N/A
"Annai Veilankanni's Pharmacy College, Chennai",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annai-veilankannis-pharmacy-college-chennai/mpharma-pharmaceutics-course,"M.Pharma Pharmaceutics at Annai Veilankanni's Pharmacy College, Chennai Offline Course",N/A,Full time,24 Months,"Master of Pharmacy (M.Pharma) in Pharmaceutics is a two-year full-time program that is the postgraduate level in pharmacy education course offered by Tamil Nadu Dr MGR Medical University, Chennai, and approved by the Pharmacy Council of India (PCI).","Candidates who have passed +2 Examination or its equivalent with 50% Average Marks in Physics, Chemistry, Botany, and Zoology / Biology / Mathematics.",N/A,N/A,N/A
"Annai Velankanni College, Kanyakumari",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annai-velankanni-college-kanyakumari/msc-biotechnology-course,"M.Sc Biotechnology at Annai Velankanni College, Kanyakumari Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Biotechnology is a full-time two-year postgraduate course offered by the Manonmaniam Sundaranar University, Tirunelveli.",A candidate who has passed Bachelor's degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
"Annai Violet Arts and Science College, Chennai",N/A,3.2/5,1 Reviews,N/A,https://www.careers360.com/colleges/annai-violet-arts-and-science-college-chennai/msc-biochemistry-course,"M.Sc Biochemistry at Annai Violet Arts and Science College, Chennai Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in BioChemistry is a full-time two-year postgraduate course offered by the University of Madras, Chennai.",A candidate who has passed a Bachelor degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
"Annai Women's College, Karur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annai-womens-college-karur/msc-computer-science-course,"M.Sc Computer Science at Annai Women's College, Karur Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Computer Science is a full-time two-year postgraduate course offered by the Bharathidasan University, Tiruchirappalli.",A candidate who has passed Bachelor's degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
"Anna Leela College of Commerce and Economics and Shobha Jayaram Shetty College for BMS, Mumbai",N/A,4.5/5,2 Reviews,N/A,https://www.careers360.com/colleges/anna-leela-college-of-commerce-and-economics-and-shobha-jayaram-shetty-college-for-bms-mumbai/msc-information-technology-course,"M.Sc Information Technology at Anna Leela College of Commerce and Economics and Shobha Jayaram Shetty College for BMS, Mumbai Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Information Technology is a full-time two-year postgraduate course offered by the University of Mumbai, Mumbai.",A candidate who has passed Bachelor degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
"Annamacharya College of Pharmacy, Rajampet",N/A,5.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/annamacharya-college-of-pharmacy-rajampet/mpharma-pharmaceutical-analysis-quality-assurance-course,"M.Pharma Pharmaceutical Analysis Quality Assurance at Annamacharya College of Pharmacy, Rajampet Offline Course",General₹ 1.20 L,Full time,24 Months,"Master of Pharmacy (M.Pharma) in Pharmaceutical Analysis Quality Assurance is a two-year full-time program that is the postgraduate level in pharmacy education course offered by Jawaharlal Nehru Technological University, Anantapur, and approved by the Pharmacy Council of India (PCI).",The candidate should have passed a Bachelor's Degree in Pharmacy. Obtained at least 55% marks (50% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,N/A
"AITS Hyderabad - Annamacharya Institute of Technology and Science, Ranga Reddy",N/A,4.5/5,14 Reviews,N/A,https://www.careers360.com/colleges/annamacharya-institute-of-technology-and-science-ranga-reddy/mca-course,MCA at AITS Hyderabad Offline Course,N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time course postgraduate offered by Jawaharlal Nehru Technological University, Hyderabad, and approved by All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,TSICET,120
"Annamacharya Institute of Technology and Sciences, Kadapa",N/A,4.5/5,4 Reviews,N/A,https://www.careers360.com/colleges/annamacharya-institute-of-technology-and-sciences-kadapa/mtech-electrical-power-system-course,"M.Tech Electrical Power Systems at Annamacharya Institute of Technology and Sciences, Kadapa Offline Course",N/A,Full time,24 Months,"Master of Technology (M.Tech) Electrical Power Systems is a full-time two-year duration course affiliated to Jawaharlal Nehru Technological University, Anantapur Approved by AICTE.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,"As per the existing stipulations of AP State Council for Higher Education (APSCHE), Government of Andhra Pradesh, admissions are made as follows:Category-A seats are to be filled by the Convener, PGECET based on  GATE/PGECET score.Category-B seats are to be filled by Management as per the norms stipulated by Government of A.P",GATE,24
"AITS Hyderabad - Annamacharya Institute of Technology and Sciences, Rajampet",N/A,4.5/5,48 Reviews,N/A,https://www.careers360.com/colleges/annamacharya-institute-of-technology-and-sciences-rajampet/mca-course,MCA at AITS Hyderabad Offline Course,General₹ 70.00 K,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time postgraduate course offered by Jawaharlal Nehru Technological University, Anantapur, and approved by the All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,APICET,180
"Annamacharya Institute of Technology and Sciences, Tirupathi",N/A,4.4/5,7 Reviews,N/A,https://www.careers360.com/colleges/annamacharya-institute-of-technology-and-sciences-tirupathi/mca-course,"MCA at Annamacharya Institute of Technology and Sciences, Tirupathi Offline Course",N/A,Full time,24 Months,"Master of Computer Applications (MCA) is a two-year full-time postgraduate course offered by Jawaharlal Nehru Technological University, Anantapur, and approved by the All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,APICET,180
"Annamacharya PG College of Computer Studies, Rajampet",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annamacharya-pg-college-of-computer-studies-rajampet/mca-course,"MCA at Annamacharya PG College of Computer Studies, Rajampet Offline Course",General₹ 54.00 K,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time course postgraduate offered by Jawaharlal Nehru Technological University, Anantapur.","A candidate seeking admission into the first semester MCA Degree course should have passed a bachelor's degree of a minimum of three years duration in any discipline or an examination recognized as equivalent thereto, with Mathematical at Intermediate level.",The candidate shall be admitted into the MCA course based on the admission policy prescribed by the university from time to time/ICET.,APICET,120
"Annamacharya PG College of Management Studies, Rajampet",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annamacharya-pg-college-of-management-studies-rajampet/mca-course,"MCA at Annamacharya PG College of Management Studies, Rajampet Offline Course",General₹ 54.00 K,Full time,36 Months,"Master of Computer Application (MCA) is a three years full-time course postgraduate offered by Jawaharlal Nehru Technological University, Anantapur, recognized by the All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,Admission Procedure: Candidate shall be admitted into MCA course based on the admission policy prescribed by the university from time to time/ICET.,N/A,120
"Annammal College of Nursing, Kanyakumari",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annammal-college-of-nursing-kanyakumari/msc-community-health-nursing-course,"M.Sc Community Health Nursing at Annammal College of Nursing, Kanyakumari Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Community Health Nursing is a two years full-time program that is the postgraduate level in the nursing course offered by Tamil Nadu Dr. MGR Medical University, Chennai, and approved by Indian Nursing Council (INC).",Passed the qualification of B.Sc. Nursing degree from the Tamil Nadu Dr. M.G.R. Medical University or any other University accepted as equivalent theretoShould have registered with Tamil Nurses and Midwives Council.B.Sc. Nursing graduates should have one year of experience in a teaching hospital or in a college or school of Nursing or in the community health nursing field after graduation and after RNRM Registration in the nursing council.The candidate with P.B. B.Sc. nurses need not have one year of experience after graduation for admission to the M.Sc. Nursing. They can be admitted to M.Sc. Nursing soon after graduation in any branch of study;Candidates before seeking admission shall obtain an Eligibility Certificate from The TN Dr. M.G.R. Medical University by remitting the prescribed fees along with the application form.,N/A,N/A,5
"ACE Salem - Annapoorana Engineering College, Salem",N/A,3.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/annapoorana-engineering-college-salem/me-computer-science-and-engineering-course,ME Computer Science and Engineering at ACE Salem Offline Course,General₹ 1.00 L,Full time,24 Months,"Master of Engineering (ME) in Computer Science and Engineering is a two-year full-time postgraduate program recognized by the All India Council for Technical Education (AICTE) and offered by Anna University, Chennai.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to the reserved category) in the qualifying Examination.,N/A,TANCET,24
"Annasaheb Awate Arts, Commerce and Hutatma Babu Genu Science College, Pune",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/annasaheb-awate-arts-commerce-and-hutatma-babu-genu-science-college-pune/msc-organic-chemistry-course,"M.Sc Organic Chemistry at Annasaheb Awate Arts, Commerce and Hutatma Babu Genu Science College, Pune Offline Course",General₹ 67.90 K,Full time,24 Months,"Master of Science (M.Sc) in Organic Chemistry is a full-time two-year postgraduate course offered by the Savitribai Phule Pune University, Pune.",A candidate who has passed a Bachelor's degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,48
"Annasaheb Chudaman Patil Memorial Medical College and Hospital, Dhule",N/A,3.2/5,2 Reviews,N/A,https://www.careers360.com/colleges/acpm-medical-college-dhule/ms-general-surgery-course,"MS General Surgery at Annasaheb Chudaman Patil Memorial Medical College and Hospital, Dhule Offline Course",N/A,Full time,36 Months,"Master of Surgery in General Surgery is three-year full-time postgraduate course, offered by Maharashtra University of Health Sciences, Nashik with the approval by National Medical Commission (NMC).",The candidate should have passed M.B.B.S. Internship Completion Certificate.,Admissions in MD/MS course will be done through National Eligibility Cum Entrance Test (NEET-PG).,NEET PG,4
"Annasaheb Dange College of Engineering and Technology, Sangli",N/A,3.2/5,6 Reviews,N/A,https://www.careers360.com/colleges/annasaheb-dange-college-of-engineering-and-technology-sangli/me-electrical-power-system-course,"ME Electrical Power System at Annasaheb Dange College of Engineering and Technology, Sangli Offline Course",General₹ 2.14 L,Full time,24 Months,"Master of Engineering (ME) in Electrical Power Systems is a two-year full-time postgraduate program and offered by the Shivaji University, Kolhapur.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,GATE,N/A
